,DOI,KeyWords,fund,public_date,title,author,author info,abstract,type,jounary,category
49,10.1002/hed.26164,作者关键词:contamination; COVID-19; head neck; otolaryngology; risk of contamination; surgery,,APR 2020,COVID-19 pandemic: Effects and evidence-based recommendations for otolaryngology and head and neck surgery practice,"作者:Kowalski, LP (Kowalski, Luiz P.)[ 1,2 ] ; Sanabria, A (Sanabria, Alvaro)[ 3 ] ; Ridge, JA (Ridge, John A.)[ 4 ] ; Ng, WT (Ng, Wai Tong)[ 5 ] ; de Bree, R (de Bree, Remco)[ 6 ] ; Rinaldo, A (Rinaldo, Alessandra)[ 7 ] ; Takes, RP (Takes, Robert P.)[ 8 ] ; Makitie, AA (Makitie, Antti A.)[ 9,10,11,12,13 ] ; Carvalho, AL (Carvalho, Andre L.)[ 14 ] ; Bradford, CR (Bradford, Carol R.)[ 15 ] ...更多内容","Univ Sao Paulo, Med Sch, Rua Eneas Carvalho Aguiar 255,Room 8174, BR-05402000 Sao Paulo, SP, Brazil.
[ 1 ] Univ Sao Paulo, Med Sch, Head & Neck Surg Dept, Sao Paulo, Brazil
[ 2 ] AC Camargo Canc Ctr, Dept Head & Neck Surg & Otorhinolaryngol, Sao Paulo, Brazil
[ 3 ] Univ Antioquia, Sch Med, Dept Surg, Ctr Excelencia Cirugia Cabeza & Cuello CEXCA, Medellin, Colombia
[ 4 ] Fox Chase Canc Ctr, Dept Surg Oncol, Head & Neck Surg Sect, 7701 Burholme Ave, Philadelphia, PA 19111 USA
[ 5 ] Pamela Youde Nethersole Eastern Hosp, Dept Clin Oncol, Hong Kong, Peoples R China
[ 6 ] Univ Med Ctr Utrecht, UMC Utrecht Canc Ctr, Dept Head & Neck Surg Oncol, Utrecht, Netherlands
[ 7 ] Univ Udine, Sch Med, Udine, Italy
[ 8 ] Radboud Univ Nijmegen, Med Ctr, Dept Otolaryngol Head & Neck Surg, Nijmegen, Netherlands
[ 9 ] Univ Helsinki, Dept Otolaryngol Head & Neck Surg, Helsinki, Finland
[ 10 ] Helsinki Univ Hosp, Helsinki, Finland
[ 11 ] Univ Helsinki, Res Program Syst Oncol, Fac Med, Helsinki, Finland
[ 12 ] Karolinska Inst, Dept Clin Sci Intervent & Technol, Div Ear Nose & Throat Dis, Stockholm, Sweden
[ 13 ] Karolinska Hosp, Stockholm, Sweden
[ 14 ] IARC, Screening Grp, Lyon, France
[ 15 ] Univ Michigan, Dept Otolaryngol, Ann Arbor, MI 48109 USA
[ 16 ] Royal Marsden Hosp, Head & Neck Unit, London, England
[ 17 ] Inst Gustave Roussy, Dept Otolaryngol Head & Neck Surg, Villejuif, France
[ 18 ] Univ Paris Sud, Villejuif, France
[ 19 ] Katholieke Univ Leuven, Sect Head & Neck Oncol, Dept Oncol, Leuven, Belgium
[ 20 ] Univ Hosp Leuven, Leuven Canc Inst, Otorhinolaryngol Head & Neck Surg, Leuven, Belgium
[ 21 ] Univ Edinburgh, NHS Lothian, Dept Otolaryngol Head & Neck Surg, Edinburgh, Midlothian, Scotland
[ 22 ] Univ Milan, Dept Otorhinolaryngol Maxillofacial & Thyroid Sur, Fdn IRCCS, Natl Canc Inst Milan, Milan, Italy
[ 23 ] Beaumont Hosp, Dept Otolaryngol, Dublin, Ireland
[ 24 ] Univ Oviedo, Serv Otorrinolaringol, Hosp Univ Cent Asturias, Inst Univ Oncol Principado Asturias, Oviedo, Spain
[ 25 ] Jena Univ Hosp, Inst Phoniatry Pedaudiol, Dept Otorhinolaryngol, Jena, Germany
[ 26 ] Univ Florida, Dept Radiat Oncol, Gainesville, FL USA
[ 27 ] Tata Mem Hosp, Head Neck Serv, Mumbai, Maharashtra, India
[ 28 ] Univ Hong Kong, Dept Clin Oncol, Hong Kong, Peoples R China
[ 29 ] Int Head & Neck Sci Grp, Udine, Italy
","摘要
The 2019 novel coronavirus disease (COVID-19) is a highly contagious zoonosis produced by SARS-CoV-2 that is spread human-to-human by respiratory secretions. It was declared by the WHO as a public health emergency. The most susceptible populations, needing mechanical ventilation, are the elderly and people with associated comorbidities. There is an important risk of contagion for anesthetists, dentists, head and neck surgeons, maxillofacial surgeons, ophthalmologists, and otolaryngologists. Health workers represent between 3.8% and 20% of the infected population; some 15% will develop severe complaints and among them, many will lose their lives. A large number of patients do not have overt signs and symptoms (fever/respiratory), yet pose a real risk to surgeons (who should know this fact and must therefore apply respiratory protective strategies for all patients they encounter). All interventions that have the potential to aerosolize aerodigestive secretions should be avoided or used only when mandatory. Health workers who are: pregnant, over 55 to 65 years of age, with a history of chronic diseases (uncontrolled hypertension, diabetes mellitus, chronic obstructive pulmonary diseases, and all clinical scenarios where immunosuppression is feasible, including that induced to treat chronic inflammatory conditions and organ transplants) should avoid the clinical attention of a potentially infected patient. Health care facilities should prioritize urgent and emergency visits and procedures until the present condition stabilizes; truly elective care should cease and discussed on a case-by-case basis for patients with cancer. For those who are working with COVID-19 infected patients' isolation is compulsory in the following settings: (a) unprotected close contact with COVID-19 pneumonia patients; (b) onset of fever, cough, shortness of breath, and other symptoms (gastrointestinal complaints, anosmia, and dysgeusia have been reported in a minority of cases). For any care or intervention in the upper aerodigestive tract region, irrespective of the setting and a confirmed diagnosis (eg, rhinoscopy or flexible laryngoscopy in the outpatient setting and tracheostomy or rigid endoscopy under anesthesia), it is strongly recommended that all health care personnel wear personal protective equipment such as N95, gown, cap, eye protection, and gloves. The procedures described are essential in trying to maintain safety of health care workers during COVID-19 pandemic. In particular, otolaryngologists, head and neck, and maxillofacial surgeons are per se exposed to the greatest risk of infection while caring for COVID-19 positive subjects, and their protection should be considered a priority in the present circumstances.",文献类型:Article; Early Access,HEAD AND NECK-JOURNAL FOR THE SCIENCES AND SPECIALTIES OF THE HEAD AND NECK,研究方向:Otorhinolaryngology; Surgery
50,10.1001/jama.2020.2565,,,出版年: APR 14 2020,Presumed Asymptomatic Carrier Transmission of COVID-19,"作者:Bai, Y (Bai, Yan)[ 1 ] ; Yao, LS (Yao, Lingsheng)[ 2 ] ; Wei, T (Wei, Tao)[ 3 ] ; Tian, F (Tian, Fei)[ 4 ] ; Jin, DY (Jin, Dong-Yan)[ 5 ] ; Chen, LJ (Chen, Lijuan)[ 1 ] ; Wang, MY (Wang, Meiyun)[ 1 ]","Zhengzhou Univ, Henan Prov Peoples Hosp, Dept Med Imaging, 7 WeiWu Rd, Zhengzhou 450003, Henan, Peoples R China.
Zhengzhou Univ, Peoples Hosp, 7 WeiWu Rd, Zhengzhou 450003, Henan, Peoples R China.
[ 1 ] Henan Prov Peoples Hosp, Dept Med Imaging, Zhengzhou, Henan, Peoples R China
[ 2 ] Anyang Hosp Tradit Chinese Med, Dept Radiol, Anyang, Henan, Peoples R China
[ 3 ] Fifth Peoples Hosp Anyang, Dept Radiol & Intervent, Anyang, Henan, Peoples R China
[ 4 ] Tianjin Med Univ Canc Inst & Hosp, Tianjin, Peoples R China
[ 5 ] Univ Hong Kong, Li Ka Shing Fac Med, Pokfulam, Hong Kong, Peoples R China
","摘要
This study describes possible transmission of novel coronavirus disease 2019 (COVID-19) from an asymptomatic Wuhan resident to 5 family members in Anyang, a Chinese city in the neighboring province of Hubei.",文献类型:Letter,JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION,研究方向:General & Internal Medicine
51,0194599820919751,作者关键词:COVID-19; coronavirus disease; airway management; difficult airway; intubation; tracheostomy; infection; patient safety; quality improvement,,10.1177/0194599820919751,COVID-19 Pandemic: What Every Otolaryngologist-Head and Neck Surgeon Needs to Know for Safe Airway Management,"作者:Balakrishnan, K (Balakrishnan, Karthik)[ 1 ] ; Schechtman, S (Schechtman, Samuel)[ 2 ] ; Hogikyan, ND (Hogikyan, Norman D.)[ 3,4 ] ; Teoh, AYB (Teoh, Anthony Y. B.)[ 5 ] ; McGrath, B (McGrath, Brendan)[ 6 ] ; Brenner, MJ (Brenner, Michael J.)[ 3,4 ]","Univ Michigan, Med Sch, Otolaryngol Head & Neck Surg, 1500 East Med Ctr Dr,1903 Taubman Ctr SPC 5312, Ann Arbor, MI 48104 USA.
[ 1 ] Stanford Univ, Sch Med, Dept Otolaryngol Head & Neck Surg, Stanford, CA 94305 USA
[ 2 ] Univ Michigan, Dept Anesthesiol, Med Sch, Ann Arbor, MI 48109 USA
[ 3 ] Univ Michigan, Dept Otolaryngol Head & Neck Surg, Ann Arbor, MI 48109 USA
[ 4 ] Univ Michigan, Ctr Bioeth & Social Sci Med, Ann Arbor, MI 48109 USA
[ 5 ] Chinese Univ Hong Kong, Dept Surg, Prince Wales Hosp, Div Upper Gastrointestinal & Metab Surg, Hong Kong, Peoples R China
[ 6 ] Manchester Univ NHS FT, Anaesthesia & Intens Care Med, Manchester, Lancs, England
","摘要
The novel coronavirus disease 2019 (COVID-19) pandemic has unfolded with remarkable speed, posing unprecedented challenges for health care systems and society. Otolaryngologists have a special role in responding to this crisis by virtue of expertise in airway management. Against the backdrop of nations struggling to contain the virus's spread and to manage hospital strain, otolaryngologists must partner with anesthesiologists and front-line health care teams to provide expert services in high-risk situations while reducing transmission. Airway management and airway endoscopy, whether awake or sedated, expose operators to infectious aerosols, posing risks to staff. This commentary provides background on the outbreak, highlights critical considerations around mitigating infectious aerosol contact, and outlines best practices for airway-related clinical decision making during the COVID-19 pandemic. What otolaryngologists need to know and what actions are required are considered alongside the implications of increasing demand for tracheostomy. Approaches to managing the airway are presented, emphasizing safety of patients and the health care team.",文献类型:Editorial Material; Early Access,OTOLARYNGOLOGY-HEAD AND NECK SURGERY,研究方向:Otorhinolaryngology; Surgery
52,10.1080/02642069.2020.1751823,作者关键词:COVID-19; fear appeal; personal protective equipment; e-loyalty; social presence,,APR 2020,COVID-19: fear appeal favoring purchase behavior towards personal protective equipment COVID-19 ((sic)& x51a0;& x80ba;& x708e;): & x6050;& x60e7;(sic)(sic)(sic)(sic)(sic)& x8d39;(sic)(sic)(sic)& x9632;(sic)(sic)(sic)(sic)(sic)(sic),"作者:Addo, PC (Addo, Prince Clement)[ 1,2 ] ; Fang, JM (Fang Jiaming)[ 1 ] ; Kulbo, NB (Kulbo, Nora Bakabbey)[ 1 ] ; Li, LQ (Li Liangqiang)[ 3 ]","Univ Elect Sci & Technol China, 2006 Xiyuan Ave,West Hitech Zone, Chengdu 611731, Sichuan, Peoples R China.
[ 1 ] Univ Elect Sci & Technol China, Sch Management & Econ, Chengdu, Peoples R China
[ 2 ] UESTC, Ctr West African Studies, Chengdu, Peoples R China
[ 3 ] Sichuan Agr Univ, Sch Business, Chengdu, Peoples R China
","摘要
The 2019 novel coronavirus is a non-segmented positive-sense RNA virus belonging to the Coronaviridae-Nidovirales family. We examined the swings in purchase behavior following the outbreak of the COVID-19 in Wuhan, China, and across the world based on the theory of fear appeal. We gathered published statistics (suspected, confirmed, and fatality) on the COVID-19 alongside the purchase of personal protective equipment to examine the swings in online purchase behavior. With a serial mediated analysis, we established that fear appeal is associated with the sharp dynamics in the online purchase as related to the COVID-19. The results confirmed that fear appeal promotes social presence in anticipation of seeking affection, acceptance, and social information. This feeling is a precondition for developing e-loyalty, which promotes purchase behavior. Even though our variables might not be conclusive enough, we believe the findings are fundamental to understanding the swings in the purchase trend in this and any similar situations.",文献类型:Article; Early Access,SERVICE INDUSTRIES JOURNAL,研究方向:Business & Economics
53,0194599820919748,作者关键词:pediatric otolaryngology; COVID-19; preparatory response; endoscopy,,10.1177/0194599820919748,Pediatric Otolaryngology Divisional and Institutional Preparatory Response at Seattle Children's Hospital after COVID-19 Regional Exposure,"作者:Parikh, SR (Parikh, Sanjay R.)[ 1,2 ] ; Bly, RA (Bly, Randall A.)[ 1,2 ] ; Bonilla-Velez, J (Bonilla-Velez, Juliana)[ 1,2 ] ; Dahl, JP (Dahl, John P.)[ 1,2 ] ; Evans, SS (Evans, Sean S.)[ 1,2 ] ; Horn, DL (Horn, David L.)[ 1,2 ] ; Johnson, KE (Johnson, Kaalan E.)[ 1,2 ] ; Manning, SC (Manning, Scott C.)[ 1,2 ] ; Ou, HC (Ou, Henry C.)[ 1,2 ] ; Pattisapu, P (Pattisapu, Prasanth)[ 1,2 ] ...更多内容","Seattle Childrens Hosp, Div Pediat Otolaryngol Head & Neck Surg, POB 5371, Seattle, WA 98145 USA.
[ 1 ] Univ Washington, Dept Otolaryngol Head & Neck Surg, Sch Med, Seattle, WA 98195 USA
[ 2 ] Seattle Childrens Hosp, Div Pediat Otolaryngol Head & Neck Surg, POB 5371, Seattle, WA 98145 USA
","摘要
Coronavirus disease 2019 (COVID-19) is a novel coronavirus resulting in high mortality in the adult population but low mortality in the pediatric population. The role children and adolescents play in COVID-19 transmission is unclear, and it is possible that healthy pediatric patients serve as a reservoir for the virus. This article serves as a summary of a single pediatric institution's response to COVID-19 with the goal of protecting both patients and health care providers while providing ongoing care to critically ill patients who require urgent interventions. A significant limitation of this commentary is that it reflects a single institution's joint effort at a moment in time but does not take into consideration future circumstances that could change practice patterns. We still hope dissemination of our overall response at this moment, approximately 8 weeks after our region's first adult case, may benefit other pediatric institutions preparing for COVID-19.",文献类型:Editorial Material; Early Access,OTOLARYNGOLOGY-HEAD AND NECK SURGERY,研究方向:Otorhinolaryngology; Surgery
54,10.1007/s00063-020-00689-w,作者关键词:COVID-19; Coronavirus; Acute respiratory failure; ARDS; High-flow nasal cannula,,APR 2020,German recommendations for critically ill patients with COVID-19,"作者:Kluge, S (Kluge, Stefan)[ 1,2,5,6 ] ; Janssens, U (Janssens, Uwe)[ 1,2,5 ] ; Welte, T (Welte, Tobias)[ 3,5 ] ; Weber-Carstens, S (Weber-Carstens, Steffen)[ 4,5 ] ; Marx, G (Marx, Gernot)[ 2,4,5 ] ; Karagiannidis, C (Karagiannidis, Christian)[ 1,2,5 ]","Univ Med Ctr Hamburg Eppendorf, Dept Intens Care, Martinistr 52, D-20246 Hamburg, Germany.
[ 1 ] German Soc Med Intens Care & Emergency Med, Berlin, Germany
[ 2 ] Deutsch Interdisziplinare Vereinigung Intens & No, German Interdisciplinary Assoc Crit Care & Emerge, Berlin, Germany
[ 3 ] Deutsch Gesell Pneumol & Beatmungsmed DGP, German Resp Soc, Berlin, Germany
[ 4 ] German Soc Anaesthesiol & Intens Care Med, Nurnberg, Germany
[ 5 ] ARDS Network Germany, Berlin, Germany
[ 6 ] Univ Med Ctr Hamburg Eppendorf, Dept Intens Care, Martinistr 52, D-20246 Hamburg, Germany
","摘要
Since December 2019, a novel coronavirus (severe acute respiratory syndrome-coronavirus 2, SARS-CoV-2) has rapidly spread around the world resulting in an acute respiratory illness pandemic. The majority of patients presents with mild symptoms of coronavirus disease 2019 (COVID-19). However, about 5% become critically ill and require intensive care treatment. Acute hypoxemic failure with severe dyspnea and an increased respiratory rate (>30/min) usually leads to ICU admission. At that point, bilateral pulmonary infiltrates are typically seen. Patients often develop a severe acute respiratory distress syndrome (ARDS). To date there is no specific treatment available-the main goal of supportive therapy is to ascertain adequate oxygenation. Early intubation and repeated prone positioning are key elements in treating hypoxemic COVID-19 patients. Strict adherence to basic infection control measures (including hand hygiene) and use of personal protection equipment (PPE) are essential in the care of patients. Procedures that lead to formation of aerosols should be avoided where possible and carried out with utmost precaution.",文献类型:Article; Early Access,MEDIZINISCHE KLINIK-INTENSIVMEDIZIN UND NOTFALLMEDIZIN,研究方向:General & Internal Medicine
55,10.1038/s41379-020-0536-x,,,APR 2020,Pathological study of the 2019 novel coronavirus disease (COVID-19) through postmortem core biopsies,"作者:Tian, SF (Tian Sufang)[ 1 ] ; Xiong, Y (Xiong Yong)[ 2 ] ; Liu, H (Liu Huan)[ 1 ] ; Niu, L (Niu Li)[ 1 ] ; Guo, JC (Guo Jianchun)[ 1 ] ; Liao, MY (Liao Meiyan)[ 3 ] ; Xiao, SY (Xiao Shu-Yuan)[ 1,4 ]","Wuhan Univ, Zhongnan Hosp, Dept Pathol, Wuhan, Peoples R China.
Wuhan Univ, Dept Radiol, Zhongnan Hosp, Wuhan, Peoples R China.
Univ Chicago Med, Dept Pathol, Chicago, IL 60637 USA.
[ 1 ] Wuhan Univ, Zhongnan Hosp, Dept Pathol, Wuhan, Peoples R China
[ 2 ] Wuhan Univ, Dept Infect Dis, Zhongnan Hosp, Wuhan, Peoples R China
[ 3 ] Wuhan Univ, Dept Radiol, Zhongnan Hosp, Wuhan, Peoples R China
[ 4 ] Univ Chicago Med, Dept Pathol, Chicago, IL 60637 USA
","摘要
Data on pathologic changes of the 2019 novel coronavirus disease (COVID-19) are scarce. To gain knowledge about the pathology that may contribute to disease progression and fatality, we performed postmortem needle core biopsies of lung, liver, and heart in four patients who died of COVID-19 pneumonia. The patients' ages ranged from 59 to 81, including three males and one female. Each patient had at least one underlying disease, including immunocompromised status (chronic lymphocytic leukemia and renal transplantation) or other conditions (cirrhosis, hypertension, and diabetes). Time from disease onset to death ranged from 15 to 52 days. All patients had elevated white blood cell counts, with significant rise toward the end, and all had lymphocytopenia except for the patient with leukemia. Histologically, the main findings are in the lungs, including injury to the alveolar epithelial cells, hyaline membrane formation, and hyperplasia of type II pneumocytes, all components of diffuse alveolar damage. Consolidation by fibroblastic proliferation with extracellular matrix and fibrin forming clusters in airspaces is evident. In one patient, the consolidation consists of abundant intra-alveolar neutrophilic infiltration, consistent with superimposed bacterial bronchopneumonia. The liver exhibits mild lobular infiltration by small lymphocytes, and centrilobular sinusoidal dilation. Patchy necrosis is also seen. The heart shows only focal mild fibrosis and mild myocardial hypertrophy, changes likely related to the underlying conditions. In conclusion, the postmortem examinations show advanced diffuse alveolar damage, as well as superimposed bacterial pneumonia in some patients. Changes in the liver and heart are likely secondary or related to the underlying diseases.",文献类型:Article; Early Access,MODERN PATHOLOGY,研究方向:Pathology
56,10.1007/s10096-020-03874-z,作者关键词:Severe acute respiratory syndrome coronavirus-2; Coronavirus disease 2019; Epidemiology; Clinical; Pathology; Treatment,National Natural Science Foundation of China,APR 2020,The epidemiology and clinical information about COVID-19,"作者:Ge, HP (Ge, Huipeng)[ 1 ] ; Wang, XF (Wang, Xiufen)[ 1 ] ; Yuan, XN (Yuan, Xiangning)[ 1 ] ; Xiao, G (Xiao, Gong)[ 1 ] ; Wang, CZ (Wang, Chengzhi)[ 1 ] ; Deng, TC (Deng, Tianci)[ 1 ] ; Yuan, QJ (Yuan, Qiongjing)[ 1 ] ; Xiao, XC (Xiao, Xiangcheng)[ 1 ]","Cent South Univ, Xiangya Hosp, Dept Nephrol, Xiangya Rd 87, Changsha 41008, Hunan, Peoples R China.
[ 1 ] Cent South Univ, Xiangya Hosp, Dept Nephrol, Xiangya Rd 87, Changsha 41008, Hunan, Peoples R China
","摘要
In December 2019, pneumonia of unknown cause occurred in Wuhan, Hubei Province, China. On 7 January 2020, a novel coronavirus, named as severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2), was identified in the throat swab sample of one patient. The World Health Organization (WHO) announced the epidemic disease caused by SARS-CoV-2 as coronavirus disease 2019 (COVID-19). Currently, COVID-19 has spread widely around the world, affecting more than seventy countries. China, with a huge burden of this disease, has taken strong measures to control the spread and improve the curative rate of COVID-19. In this review, we summarized the epidemiological characteristics, clinical features, diagnosis, treatment, and prognosis of COVID-19. A comprehensive understanding will help to control the disease.",文献类型:Review; Early Access,EUROPEAN JOURNAL OF CLINICAL MICROBIOLOGY & INFECTIOUS DISEASES,研究方向:Infectious Diseases; Microbiology
57,10.1111/1759-7714.13424,作者关键词:COVID-19; lung neoplasms; therapeutics,National key research and development project ,APR 2020,Recommendations of individualized medical treatment and common adverse events management for lung cancer patients during the outbreak of COVID-19 epidemic,"作者:Zhao, Z (Zhao, Zhe)[ 1 ] ; Bai, H (Bai, Hua)[ 1 ] ; Duan, JC (Duan, Jianchun)[ 1 ] ; Wang, J (Wang, Jie)[ 1 ]","Chinese Acad Med Sci & Peking Union Med Coll, Dept Med Oncol, Natl Canc Ctr, Natl Clin Res Ctr Canc,Canc Hosp, 17 Pan Jia Yuan S Ln, Beijing 100021, Peoples R China.
[ 1 ] Chinese Acad Med Sci & Peking Union Med Coll, Dept Med Oncol, Natl Canc Ctr, Natl Clin Res Ctr Canc,Canc Hosp, 17 Pan Jia Yuan S Ln, Beijing 100021, Peoples R China
","摘要
Since its outbreak in December 2019 in China, the novel coronavirus disease (COVID-19) has rapidly spread and affected several countries. It has resulted in a difficult situation for cancer patients owing to the risks of the epidemic situation outbreak as well as cancer. Patients with cancer are more likely than the general population to contract COVID-19 because of the systemic immunosuppressive status caused by malignant diseases or anticancer treatment. Lung cancer has the highest morbidity and mortality in China and the world. Most patients with lung cancer are smokers with poor underlying lung conditions and low immunity, thus it is vital to protect them from epidemic diseases during cancer treatment. It is necessary to provide individualized medical treatment and management of treatment-related adverse events for patients with lung cancer based on patients' conditions and regional epidemic patterns.",文献类型:Article; Early Access,THORACIC CANCER,研究方向:Oncology; Respiratory System
58,e33213321,作者关键词:Covid-19; diabetes; inflammation; IL-6,,10.1002/dmrr.3321,Covid-19 and diabetes mellitus: unveiling the interaction of two pandemics,"作者:Maddaloni, E (Maddaloni, Ernesto)[ 1 ] ; Buzzetti, R (Buzzetti, Raffaella)[ 1 ]","Sapienza Univ Rome, Dept Expt Med, Viale Regina Elena 324, I-00161 Rome, Italy.
[ 1 ] Sapienza Univ Rome, Dept Expt Med, Viale Regina Elena 324, I-00161 Rome, Italy
","摘要
A novel RNA betacoronavirus causing coronavirus disease 2019 (Covid-19) has now been declared pandemic disease by WHO. Guo et al published the first report of biochemical features in patients with diabetes and the further risk that this disease can determine to the progression of Covid-19. Among different cytokines found significantly higher in patients with diabetes compared to those without, Interleukin-6 (IL-6), which is already increased in conditions of chronic inflammation, may play a more deleterious role in Covid-19 infection. Targeting the overexpression of Il-6 effects with a monoclonal antibody against IL-6 receptor or using Janus Kinase inhibitors may be particularly helpful for treatment of Covid-19 pneumonia in diabetes.",文献类型:Editorial Material; Early Access,DIABETES-METABOLISM RESEARCH AND REVIEWS,研究方向:Endocrinology & Metabolism
59,10.1080/1744666X.2020.1750954,作者关键词:Novel coronavirus; 2019-nCoV; SARS-CoV2; immune-epidemiology; COVID-19,,APR 2020,Immune-epidemiological parameters of the novel coronavirus - a perspective,"作者:Saghazadeh, A (Saghazadeh, Amene)[ 1,2 ] ; Rezaei, N (Rezaei, Nima)[ 3,4,5 ]","Childrens Med Ctr Hosp, Dr Qarib St,Keshavarz Blvd, Tehran 14194, Iran.
[ 1 ] Univ Tehran Med Sci, Childrens Med Ctr, Res Ctr Immunodeficiencies, Tehran, Iran
[ 2 ] USERN, Systemat Review & Metaanal Expert Grp SRMEG, Tehran, Iran
[ 3 ] Univ Tehran Med Sci, Sch Med, Dept Immunol, Mol Immunol Res Ctr, Tehran, Iran
[ 4 ] Univ Tehran Med Sci, Sch Med, Dept Immunol, Tehran, Iran
[ 5 ] USERN, NIIMA, Tehran, Iran
","摘要
Introduction: At the end of 2019, Wuhan, a city in China with a population of about 11 million, witnessed the outbreak of unusual pneumonia. As of 29 March 2020, the disease has spread to more 199 countries and territories worldwide. The 2019 novel coronavirus, 2019-nCoV, is known as the probable causative agent of the illness. Areas covered: Here, the epidemiological dynamics of the coronavirus disease 2019 (COVID-19) that stand in close relation to distinct immunogenetic characters of the pathogen are discussed, to understand the ability and inability of the immune system in combatting COVID-19. Expert opinion: The elderly population is at increased risk of developing and dying from COVID-19. Comorbidity is present in more than 30% of cases with COVID-19. Except for less than 1% of the total, a chronic condition has been found in all cases that died from COVID-19. Men are more than 1.5 times more likely to die from COVID-19. Evidence links aging to cytokine dysregulation and T-cell repertoire reduction, male population to relatively reduced anti-viral immunity, and COVID-19-related comorbidities to hyper inflammation. The transmission of COVID-19 is influenced by the host-related factors that are known to be associated with immune dysregulation.",文献类型:Article; Early Access,EXPERT REVIEW OF CLINICAL IMMUNOLOGY,研究方向:Immunology
60,10.1016/j.chom.2020.03.002,,"United States Department of Health & Human Services
National Institutes of Health (NIH) - USA
NIH National Institute of Allergy & Infectious Diseases (NIAID)",出版年: APR 8 2020,A Sequence Homology and Bioinformatic Approach Can Predict Candidate Targets for Immune Responses to SARS-CoV-2,"作者:Grifoni, A (Grifoni, Alba)[ 1 ] ; Sidney, J (Sidney, John)[ 1 ] ; Zhang, Y (Zhang, Yun)[ 2 ] ; Scheuermann, RH (Scheuermann, Richard H.)[ 1,2,3 ] ; Peters, B (Peters, Bjoern)[ 1,4 ] ; Sette, A (Sette, Alessandro)[ 1,4 ]","La Jolla Inst Immunol, Div Vaccine Discovery, La Jolla, CA 92037 USA.
Univ Calif San Diego, Dept Med, San Diego, CA 92093 USA.
[ 1 ] La Jolla Inst Immunol, Div Vaccine Discovery, La Jolla, CA 92037 USA
[ 2 ] J Craig Venter Inst, La Jolla, CA 92037 USA
[ 3 ] Univ Calif San Diego, Dept Pathol, San Diego, CA 92093 USA
[ 4 ] Univ Calif San Diego, Dept Med, San Diego, CA 92093 USA
","摘要
Effective countermeasures against the recent emergence and rapid expansion of the 2019 novel coronavirus (SARS-CoV-2) require the development of data and tools to understand and monitor its spread and immune responses to it. However, little information is available about the targets of immune responses to SARS-CoV-2. We used the Immune Epitope Database and Analysis Resource (IEDB) to catalog available data related to other coronaviruses. This includes SARS-CoV, which has high sequence similarity to SARS-CoV-2 and is the best-characterized coronavirus in terms of epitope responses. We identified multiple specific regions in SARS-CoV-2 that have high homology to the SARS-CoV virus. Parallel bioinformatic predictions identified a priori potential B and T cell epitopes for SARS-CoV-2. The independent identification of the same regions using two approaches reflects the high probability that these regions are promising targets for immune recognition of SARS-CoV-2. These predictions can facilitate effective vaccine design against this virus of high priority.",文献类型:Article,CELL HOST & MICROBE,研究方向:Microbiology; Parasitology; Virology
62,135,,National Natural Science Foundation of China,出版年: APR 7 2020,Practice of novel method of bedside postpyloric tube placement in patients with coronavirus disease 2019,"作者:Yuan, ST (Yuan, Shou-Tao)[ 1,2 ] ; Zhang, WH (Zhang, Wen-Hao)[ 1,2 ] ; Zou, L (Zou, Lei)[ 1,2 ] ; Sun, JK (Sun, Jia-Kui)[ 1,2 ] ; Liu, Y (Liu, Ying)[ 1,2 ] ; Shi, QK (Shi, Qian-Kun)[ 1,2 ]","Nanjing Med Univ, Nanjing Hosp 1, Dept Intens Care Unit, 68 Changle Rd, Nanjing 210006, Jiangsu, Peoples R China.
Huazhong Univ Sci & Technol, Tongji Hosp, Dept Isolat Unit E1 5F, Wuhan, Hubei, Peoples R China.
[ 1 ] Nanjing Med Univ, Nanjing Hosp 1, Dept Intens Care Unit, 68 Changle Rd, Nanjing 210006, Jiangsu, Peoples R China
[ 2 ] Huazhong Univ Sci & Technol, Tongji Hosp, Dept Isolat Unit E1 5F, Wuhan, Hubei, Peoples R China
",,文献类型:Letter,CRITICAL CARE,研究方向:General & Internal Medicine
